자치구,법정동,주거점수,교통점수,치안점수,생활점수_x,보증금(만원),임대료(만원),건축년도,공급건수,전월세평균,가격점수,안정성점수,공급점수,노후도점수,가장가까운역,거리_km,Unnamed: 0,평균소음(dB),공원수,병의원수,점포수,살인,강도,강간·강제추행,절도,폭력,CCTV,CCTV밀도(대/㎢),가로등수,가로등밀도(개/㎢),위도(법정동),경도(법정동),근처버스정류장수
중구,의주로2가,,0.74236826,0.235006876,0.538727747,,,,,,,,,,충정로,0.469649351,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5607366,126.9696216,29
중구,무교동,,0.789068375,0.235006876,0.538727747,,,,,,,,,,용답,0.21855724,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56815709,126.9790092,34
중구,의주로1가,0.68673407,0.802181188,0.235006876,0.538727747,21749.54728,67.69483696,2004.629239,26.66666667,21817.24212,77.15019718,82.31702266,0.157837625,90.74152174,서대문,0.248502522,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56411652,126.9684761,34
중구,장충동2가,0.795389722,0.640022346,0.235006876,0.538727747,4359.562676,42.03641533,1998.462202,289.3333333,4401.599091,95.67452099,79.91745745,1.712538226,103.0755964,동대입구,0.54278173,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55499493,127.0005901,2
중구,을지로6가,0.597554494,0.780064563,0.235006876,0.538727747,17705.25458,24.64407814,2016.312271,10.66666667,17729.89866,81.49774115,44.45394918,0.06313505,67.37545788,동대문역사문화공원,0.307127629,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56778313,127.0068842,32
중구,을지로5가,0.681386893,0.783702146,0.235006876,0.538727747,14809.86984,49.50873797,2011.308148,33.33333333,14859.37857,84.5509987,71.1301991,0.197297031,77.3837037,동대문역사문화공원,0.34717613,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56672536,127.0023547,26
중구,장교동,,0.762743644,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.422093639,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56744983,126.9869848,31
중구,태평로1가,,0.833532813,0.235006876,0.538727747,,,,,,,,,,용답,0.156231672,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56773134,126.9772465,31
중구,필동1가,0.609157112,0.812597853,0.235006876,0.538727747,14712.15278,56.86079545,2010.304609,19,14769.01357,84.64711634,33.33333333,0.112459307,79.39078283,충무로,0.266683166,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56108823,126.9924666,10
중구,남산동2가,0.70821671,0.745773845,0.235006876,0.538727747,8007.569444,59.70138889,1993.232247,34,8067.270833,91.77549239,39.36706255,0.201242971,113.5355054,명동,0.350568702,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55859159,126.9857876,12
중구,충무로3가,0.696017515,0.766181918,0.235006876,0.538727747,8789.348056,62.08584208,2012.647059,49.66666667,8851.433898,90.94140946,64.40534273,0.293972576,74.70588235,명동,0.34072764,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56238683,126.9917456,17
중구,예관동,,0.812964563,0.235006876,0.538727747,,,,,,,,,,을지로4가,0.258251887,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56425406,126.9982083,16
중구,봉래동2가,,0.802529269,0.235006876,0.538727747,,,,,,,,,,서울,0.401980229,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55655632,126.9709871,35
중구,서소문동,,0.840678349,0.235006876,0.538727747,,,,,,,,,,시청,0.127099879,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56314191,126.9739194,30
중구,북창동,0.736878105,0.78446918,0.235006876,0.538727747,8836.111111,34.72222222,1978.15942,9.666666667,8870.833333,90.92077505,33.33333333,0.057216139,143.6811594,시청,0.277538961,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5624526,126.9782046,41
중구,남산동3가,,0.815321127,0.235006876,0.538727747,,,,,,,,,,명동,0.125246493,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56015397,126.9874176,13
중구,예장동,0.6368725,0.620561149,0.235006876,0.538727747,16397.01635,21.55000313,2002.905538,55.33333333,16418.56635,82.89255294,40.31753965,0.327513071,94.18892398,명동,0.667658236,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55522169,126.990117,4
중구,광희동2가,0.693844377,0.845332675,0.235006876,0.538727747,9248.645511,41.60064111,1996.235512,64.33333333,9290.246153,90.47466239,39.80321303,0.380783269,107.5289763,동대문역사문화공원,0.143989844,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.5639453,127.0084283,22
중구,묵정동,0.660225635,0.750652403,0.235006876,0.538727747,11138.12128,56.10085109,1999.890322,110.6666667,11194.22213,88.4494792,33.33333333,0.655026142,100.2193555,충무로,0.44972197,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56134647,127.0005627,13
중구,만리동1가,0.529224734,0.763527249,0.235006876,0.538727747,36988.35338,29.93676568,2010.216197,91,37018.29014,60.98144962,52.07907289,0.538620894,79.56760607,충정로,0.470471272,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.55616563,126.9673134,23
중구,충정로1가,,0.828750236,0.235006876,0.538727747,,,,,,,,,,서대문,0.16512767,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56652617,126.9682787,41
중구,수표동,,0.794086621,0.235006876,0.538727747,,,,,,,,,,을지로3가,0.238315667,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56746732,126.9895155,29
중구,남대문로2가,,0.820131445,0.235006876,0.538727747,,,,,,,,,,을지로입구,0.2302241,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56395498,126.9821181,32
중구,무학동,0.678601501,0.7537536,0.235006876,0.538727747,2785.281385,65.01731602,2008.261905,11,2850.298701,97.32457725,33.33333333,0.06510802,83.47619048,신당,0.214051831,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56437425,127.0152873,13
중구,인현동2가,0.658295236,0.761860387,0.235006876,0.538727747,11816.25328,64.73195308,1999.259102,91.33333333,11880.98523,87.71899672,33.33333333,0.540593864,101.4817966,을지로4가,0.316460668,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56420423,126.9961464,17
중구,방산동,,0.855413113,0.235006876,0.538727747,,,,,,,,,,종로5가,0.266712221,23,47.17171978,72,677,54,3,6,212,1520,1607,,,43,4.321608,37.56872704,127.0029803,29
